"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000182944.1",2.38560431135749e-07,-0.431629171628272,0.116,0.155,0.00559281074754651,"2","ENSG00000182944"
"ENSG00000070669.1",2.46147854399564e-07,-1.14996236036864,0.012,0.03,0.00577069029854338,"2","ENSG00000070669"
"ENSG00000185989.1",2.49546920310536e-07,1.09191959947763,0.03,0.016,0.00585037799976021,"2","ENSG00000185989"
"ENSG00000204406.2",2.56353187330328e-07,0.70528696561348,0.08,0.056,0.00600994412377222,"2","ENSG00000204406"
"ENSG00000146828.1",2.63687595942584e-07,1.19595142763611,0.024,0.012,0.00618189199927793,"2","ENSG00000146828"
"ENSG00000096384.1",2.65611748695508e-07,-0.219399937930242,0.392,0.448,0.0062270018364175,"2","ENSG00000096384"
"ENSG00000196924.2",2.74093934502838e-07,0.830573112529098,0.048,0.029,0.00642585820048454,"2","ENSG00000196924"
"ENSG00000140386.1",2.84240473881846e-07,0.574504406097971,0.065,0.043,0.00666373366968599,"2","ENSG00000140386"
"ENSG00000100567.1",2.89762901404617e-07,-0.400646900694478,0.101,0.139,0.00679320146052985,"2","ENSG00000100567"
"ENSG00000123095",2.91878479756706e-07,1.18093179334792,0.021,0.01,0.0068427990794162,"2","ENSG00000123095"
"ENSG00000134215.1",2.9541502843482e-07,0.858880400850325,0.045,0.027,0.00692570992662592,"2","ENSG00000134215"
"ENSG00000136235.1",2.98671495768394e-07,-0.597192712144398,0.05,0.078,0.00700205454679424,"2","ENSG00000136235"
"ENSG00000103275.1",2.99138745549666e-07,-0.372937097184586,0.098,0.135,0.00701300875066638,"2","ENSG00000103275"
"ENSG00000125166.1",3.07388565751916e-07,-0.711071866315531,0.031,0.054,0.00720641753548791,"2","ENSG00000125166"
"ENSG00000108518.1",3.12392885154075e-07,-0.254251301621779,0.237,0.288,0.00732373879955214,"2","ENSG00000108518"
"ENSG00000100242.1",3.17202539205018e-07,0.639302946457376,0.078,0.054,0.00743649632912245,"2","ENSG00000100242"
"ENSG00000103769.1",3.2184749705742e-07,-0.542256305683905,0.055,0.085,0.00754539272101415,"2","ENSG00000103769"
"ENSG00000182004.1",3.33085365606591e-07,-0.544247225215408,0.051,0.079,0.00780885331128092,"2","ENSG00000182004"
"ENSG00000205436.2",3.3500288826343e-07,-2.15955704373035,0.003,0.015,0.00785380771244786,"2","ENSG00000205436"
"ENSG00000254087.1",3.35562490819292e-07,-0.292467079329852,0.132,0.174,0.00786692703476747,"2","ENSG00000254087"
"ENSG00000179051.1",3.37454439647673e-07,-0.603095988112722,0.053,0.081,0.00791128188310004,"2","ENSG00000179051"
"ENSG00000154229.1",3.40403632067248e-07,1.07509750339081,0.046,0.028,0.00798042275018457,"2","ENSG00000154229"
"ENSG00000173915.1",3.45469400339272e-07,-0.32825840538637,0.169,0.214,0.0080991846215539,"2","ENSG00000173915"
"ENSG00000204899.1",3.4978002285866e-07,-0.873318113079797,0.019,0.038,0.00820024285589842,"2","ENSG00000204899"
"ENSG00000120675.1",3.50126005749552e-07,-0.414719119473178,0.066,0.097,0.0082083540787925,"2","ENSG00000120675"
"ENSG00000152520.2",3.59926554040762e-07,0.640517904519848,0.103,0.075,0.00843811813293162,"2","ENSG00000152520"
"ENSG00000060237.2",3.60687822522496e-07,0.52064426999201,0.132,0.101,0.00845596531121739,"2","ENSG00000060237"
"ENSG00000169976.1",3.69037441051112e-07,-0.437362605155364,0.073,0.106,0.00865171376800227,"2","ENSG00000169976"
"ENSG00000112799.1",3.69537849539121e-07,-0.460851596190042,0.044,0.071,0.00866344534459516,"2","ENSG00000112799"
"ENSG00000166226.1",3.73097627815882e-07,-0.426213917118175,0.102,0.139,0.00874690078651554,"2","ENSG00000166226"
"ENSG00000157800",3.73204700626694e-07,1.39299385587986,0.013,0.005,0.00874941100149222,"2","ENSG00000157800"
"ENSG00000106617.2",3.78337113830258e-07,1.09804716567134,0.025,0.012,0.00886973529663658,"2","ENSG00000106617"
"ENSG00000100442.1",3.79076542423628e-07,-0.491370734290436,0.09,0.125,0.00888707046057952,"2","ENSG00000100442"
"ENSG00000187741.1",3.82686556092259e-07,-0.738617963516336,0.017,0.035,0.00897170362102691,"2","ENSG00000187741"
"ENSG00000124772.1",3.87370808373676e-07,-0.697932918629723,0.025,0.047,0.00908152123151245,"2","ENSG00000124772"
"ENSG00000144381.1",4.03596606802933e-07,-0.361413128411376,0.134,0.175,0.00946191884988797,"2","ENSG00000144381"
"ENSG00000128534.1",4.1042549772605e-07,-0.813242933203592,0.025,0.046,0.00962201536868952,"2","ENSG00000128534"
"ENSG00000134744.1",4.12447143337471e-07,0.639244429566373,0.094,0.067,0.00966941082840366,"2","ENSG00000134744"
"ENSG00000269404.1",4.18483977667088e-07,-0.408430149792524,0.081,0.115,0.00981093837242721,"2","ENSG00000269404"
"ENSG00000054654.2",4.44039904486915e-07,0.402449176371111,0.23,0.194,0.0104100715207912,"2","ENSG00000054654"
"ENSG00000170540.2",4.52071771379893e-07,-0.452837560816031,0.049,0.077,0.0105983706082302,"2","ENSG00000170540"
"ENSG00000102879.1",4.57613863715318e-07,-0.320615745411981,0.135,0.176,0.0107282994209419,"2","ENSG00000102879"
"ENSG00000122952.1",4.60198904161128e-07,-0.969328089710711,0.023,0.043,0.0107889031091535,"2","ENSG00000122952"
"ENSG00000110700.1",4.67444410457164e-07,-0.181344185348236,0.548,0.595,0.0109587667587578,"2","ENSG00000110700"
"ENSG00000110848.1",4.77366558725246e-07,0.856439164591333,0.047,0.029,0.0111913816027547,"2","ENSG00000110848"
"ENSG00000147677.1",4.8040202911692e-07,-0.292520283502751,0.225,0.274,0.0112625451706171,"2","ENSG00000147677"
"ENSG00000088833.1",4.81944330237658e-07,-0.861274772519496,0.022,0.042,0.0112987028780916,"2","ENSG00000088833"
"ENSG00000108639.1",4.83087321848121e-07,-0.41385850724991,0.076,0.109,0.0113254991734073,"2","ENSG00000108639"
"ENSG00000169607.1",4.94250148456277e-07,-1.00324814691595,0.016,0.034,0.011587200480409,"2","ENSG00000169607"
"ENSG00000257923.1",4.97323327901596e-07,-0.51704407183252,0.063,0.093,0.011659248099325,"2","ENSG00000257923"
"ENSG00000136770.1",5.02080798529694e-07,0.744608747542422,0.049,0.03,0.0117707822407301,"2","ENSG00000136770"
"ENSG00000062716.1",5.03298996125544e-07,0.418963746400488,0.126,0.095,0.0117993416651672,"2","ENSG00000062716"
"ENSG00000162909.2",5.12783106906894e-07,1.23795777311324,0.019,0.008,0.0120216871583252,"2","ENSG00000162909"
"ENSG00000130348.1",5.1657986151721e-07,-0.585323662638557,0.031,0.054,0.0121106982734095,"2","ENSG00000130348"
"ENSG00000164989.1",5.4252770771984e-07,-1.1750826548728,0.007,0.022,0.0127190195797839,"2","ENSG00000164989"
"ENSG00000115541.1",5.47625275060514e-07,-0.347827711593456,0.151,0.192,0.0128385269485187,"2","ENSG00000115541"
"ENSG00000163840.1",5.51040111816288e-07,0.790119619698083,0.033,0.018,0.0129185843814211,"2","ENSG00000163840"
"ENSG00000169679.1",5.51155468632054e-07,-0.84321414527451,0.018,0.036,0.0129212888066099,"2","ENSG00000169679"
"ENSG00000128284.2",5.59144557482816e-07,0.612936120425963,0.075,0.051,0.0131085850056271,"2","ENSG00000128284"
"ENSG00000149054.1",5.62944383478326e-07,-2.39373716929318,0.003,0.015,0.0131976681262659,"2","ENSG00000149054"
"ENSG00000167797.1",5.71338070827967e-07,-0.600683995516924,0.048,0.075,0.0133944497324909,"2","ENSG00000167797"
"ENSG00000250903.1",5.76062505434782e-07,0.851260245066003,0.059,0.038,0.013505209377413,"2","ENSG00000250903"
"ENSG00000132432",5.7834545787704e-07,-0.587122749262135,0.055,0.083,0.0135587309144693,"2","ENSG00000132432"
"ENSG00000160654.2",5.87636540316373e-07,0.479170330982955,0.062,0.041,0.0137765510511771,"2","ENSG00000160654"
"ENSG00000126749.1",5.9817356940534e-07,-0.648333750448914,0.035,0.059,0.0140235811611388,"2","ENSG00000126749"
"ENSG00000163518",6.04414357467291e-07,1.27638911989841,0.02,0.01,0.0141698901964632,"2","ENSG00000163518"
"ENSG00000105122.1",6.21596710500853e-07,0.829835289114637,0.045,0.027,0.014572713280982,"2","ENSG00000105122"
"ENSG00000179115.1",6.22312553988885e-07,-0.869622530888442,0.031,0.054,0.0145894955157154,"2","ENSG00000179115"
"ENSG00000134046.1",6.23120501331361e-07,-0.311247985765757,0.135,0.175,0.0146084370332124,"2","ENSG00000134046"
"ENSG00000224187.1",6.24441056058041e-07,-1.52505119978737,0.007,0.021,0.0146393961182247,"2","ENSG00000224187"
"ENSG00000167632.2",6.4076975747574e-07,0.977292201379772,0.049,0.031,0.0150222061942612,"2","ENSG00000167632"
"ENSG00000149554.1",6.44500715964124e-07,-1.11046168591622,0.016,0.033,0.0151096747850629,"2","ENSG00000149554"
"ENSG00000176261.1",6.45853883165544e-07,-0.476704622508467,0.057,0.085,0.015141398436933,"2","ENSG00000176261"
"ENSG00000267121.2",6.57823951174916e-07,0.982208754091484,0.027,0.014,0.0154220247113447,"2","ENSG00000267121"
"ENSG00000101439.2",6.62492246142063e-07,0.715084512973513,0.073,0.051,0.0155314682185545,"2","ENSG00000101439"
"ENSG00000125731",6.67893847953611e-07,1.62608497863991,0.01,0.003,0.0156581033714245,"2","ENSG00000125731"
"ENSG00000146457.1",6.69720069739107e-07,-0.609361039006337,0.044,0.07,0.0157009173149636,"2","ENSG00000146457"
"ENSG00000105939.2",6.78587922144333e-07,0.797587204254503,0.062,0.041,0.0159088152467517,"2","ENSG00000105939"
"ENSG00000103479.2",7.1157087683791e-07,0.665031096148796,0.071,0.049,0.016682067636588,"2","ENSG00000103479"
"ENSG00000155096.1",7.28911801247597e-07,-0.748824411547219,0.034,0.057,0.0170886082684487,"2","ENSG00000155096"
"ENSG00000121774.1",7.50541314817072e-07,-0.330495089284566,0.127,0.166,0.0175956905845714,"2","ENSG00000121774"
"ENSG00000168769.1",7.55747166629969e-07,1.00200570272494,0.031,0.017,0.017717736574473,"2","ENSG00000168769"
"ENSG00000048471.1",7.65571235929173e-07,0.555728734078829,0.08,0.056,0.0179480520551235,"2","ENSG00000048471"
"ENSG00000155903.2",7.69853558822174e-07,0.680761975133343,0.071,0.049,0.018048446833027,"2","ENSG00000155903"
"ENSG00000139132",7.77803816923929e-07,1.66601408276543,0.011,0.004,0.0182348326839646,"2","ENSG00000139132"
"ENSG00000125870.1",7.82554437731183e-07,-0.493588964565347,0.06,0.089,0.0183462062381699,"2","ENSG00000125870"
"ENSG00000172671.1",7.92952544672291e-07,-1.58460976524781,0.005,0.018,0.0185899794572972,"2","ENSG00000172671"
"ENSG00000117724.2",8.27046163808161e-07,-0.431949730416227,0.078,0.11,0.0193892702643185,"2","ENSG00000117724"
"ENSG00000117650.1",8.39634732560294e-07,-1.8277236880707,0.006,0.019,0.0196843966701435,"2","ENSG00000117650"
"ENSG00000109332.1",8.59537906673927e-07,-0.269943408263384,0.138,0.18,0.0201510066840635,"2","ENSG00000109332"
"ENSG00000111344.1",8.70271291922763e-07,-3.67262038891536,0.001,0.01,0.0204026401678373,"2","ENSG00000111344"
"ENSG00000146386.1",8.77512248704463e-07,-0.394591463692695,0.092,0.126,0.0205723971586274,"2","ENSG00000146386"
"ENSG00000030419.1",8.92856555582446e-07,0.877610734481827,0.035,0.02,0.0209321290890749,"2","ENSG00000030419"
"ENSG00000140262.2",8.98589285628699e-07,0.632749564777279,0.084,0.06,0.0210665272122792,"2","ENSG00000140262"
"ENSG00000187555.1",8.98973946991313e-07,-0.381087705974937,0.086,0.12,0.0210755452132643,"2","ENSG00000187555"
